X,Y,LicenseNumber,FacilityTypeCode,FacilityType,Name,StreetAddress,City,State,Zip,County,TotalCapacity,ServesAdults,ServesChildren,AddressID,stdStreetAddress,stdCity,stdState,stdZip,Latitude,Longitude,ESRI_OID
-83.00985009,42.35953601,1070000131,1070,Nursing Home,HAMILTON NURSING HOME,590 E GRAND BLVD,DETROIT,MI,48207,WAYNE,64,0,0,5043,590 E Grand Blvd,Detroit,MI,48207,42.35953601,-83.00985009,966
-82.65239157,43.84266382,1070000132,1070,Nursing Home,LAKEVIEW EXTENDED CARE AND REHAB,210 SOUTH FIRST STREET,HARBOR BEACH,MI,48441,HURON,30,0,0,1981,210 S 1st St,Harbor Beach,MI,48441,43.84266382,-82.65239157,967
-86.20707,42.63494,1070000133,1070,Nursing Home,DOUGLAS COVE HEALTH AND REHABILITATION,243 WILEY ROAD,DOUGLAS,MI,49406,ALLEGAN,51,0,0,26301,243 Wiley Rd,Douglas,MI,49408,42.63494,-86.20707,968
-85.57025275,42.2667654,1070000134,1070,Nursing Home,HAROLD AND GRACE UPJOHN COMMUNITY CARE CENTER,2400 PORTAGE ST,KALAMAZOO,MI,49001,KALAMAZOO,90,0,0,2393,2400 Portage St,Kalamazoo,MI,49001,42.2667654,-85.57025275,969
-86.01889846,42.81672314,1070000135,1070,Nursing Home,SKLD ZEELAND,285 N STATE ST,ZEELAND,MI,49464,OTTAWA,138,0,0,2892,285 N State St,Zeeland,MI,49464,42.81672314,-86.01889846,970
-84.54248048,42.99355288,1070000136,1070,Nursing Home,HAZEL I FINDLAY COUNTRY MANOR,1101 S SCOTT RD,SAINT JOHNS,MI,48879,CLINTON,150,0,0,310,1101 S Scott Rd,Saint Johns,MI,48879,42.99355288,-84.54248048,971
-84.04934692,43.45508957,1070000137,1070,Nursing Home,"HEALTHSOURCE SAGINAW, INC",3340 HOSPITAL RD,SAGINAW,MI,48603,SAGINAW,213,0,0,16091,3340 Hospital Rd,Saginaw,MI,48603,43.45508957,-84.04934692,972
-83.6358007,43.04245803,1070000138,1070,Nursing Home,PROMEDICA SKILLED NSG & REHAB BRIARWOOD,3011 N CENTER RD,FLINT,MI,48506,GENESEE,117,0,0,3082,3011 N Center Rd,Flint,MI,48506,43.04245803,-83.6358007,973
-86.33432759,43.39987126,1070000139,1070,Nursing Home,SKLD WHITEHALL,916 E LEWIS ST,WHITEHALL,MI,49461,MUSKEGON,125,0,0,6189,916 E Lewis St,Whitehall,MI,49461,43.39987126,-86.33432759,974
-83.22191692,42.24283587,1070000140,1070,Nursing Home,PROMEDICA SKILLED NSG AND REHAB (ALLEN PARK),9150 ALLEN RD,ALLEN PARK,MI,48101,WAYNE,163,0,0,6185,9150 Allen Rd,Allen Park,MI,48101,42.24283587,-83.22191692,975
-85.64448604,41.93616979,1070000141,1070,Nursing Home,PROMEDICA SKILLED NSG & REHAB THREE RIVERS,517 S ERIE ST,THREE RIVERS,MI,49093,SAINT JOSEPH,100,0,0,4720,517 S Erie St,Three Rivers,MI,49093,41.93616979,-85.64448604,976
-85.18516562,42.34075454,1070000142,1070,Nursing Home,MAJESTIC CARE OF BATTLE CREEK,200 E ROOSEVELT,BATTLE CREEK,MI,49017,CALHOUN,65,0,0,1799,200 Roosevelt Ave E,Battle Creek,MI,49037,42.34075454,-85.18516562,977
-83.82523049,43.07109283,1070000143,1070,Nursing Home,MAJESTIC CARE OF FLUSHING,540 SUNNYSIDE DR,FLUSHING,MI,48433,GENESEE,140,0,0,4835,540 Sunnyside Dr,Flushing,MI,48433,43.07109283,-83.82523049,978
-83.20662825,42.56017844,1070000144,1070,Nursing Home,SKLD BLOOMFIELD HILLS,2975 N ADAMS ROAD,BLOOMFIELD HILLS,MI,48304,OAKLAND,159,0,0,3006,2975 N Adams Rd,Bloomfield Hills,MI,48304,42.56017844,-83.20662825,979
-83.86911724,43.58274763,1070000145,1070,Nursing Home,PROMEDICA SKILLED NSG & REHAB BAY CITY,800 MULHOLLAND RD,BAY CITY,MI,48708,BAY,51,0,0,5821,800 Mulholland St,Bay City,MI,48708,43.58274763,-83.86911724,980
-86.26962586,43.21255983,1070000147,1070,Nursing Home,SKLD MUSKEGON,1061 W HACKLEY AVE,MUSKEGON,MI,49441,MUSKEGON,107,0,0,219,1061 W Hackley Ave,Muskegon,MI,49441,43.21255983,-86.26962586,981
-84.41442585,42.25911852,1070000148,1070,Nursing Home,ALLEGRA NURSING AND REHAB,434 W NORTH ST,JACKSON,MI,49202,JACKSON,82,0,0,4265,434 W North St,Jackson,MI,49202,42.25911852,-84.41442585,982
-85.68135144,42.89889972,1070000149,1070,Nursing Home,SKLD WYOMING,625 36TH ST SW,WYOMING,MI,49509,KENT,92,0,0,5236,625 36th St SW,Wyoming,MI,49509,42.89889972,-85.68135144,983
-83.29413801,42.32640312,1070000150,1070,Nursing Home,PROMEDICA SKILLED NSG & REHAB DEARBORN HEIGHTS,26001 FORD RD,DEARBORN HEIGHTS,MI,48127,WAYNE,124,0,0,2625,26001 Ford Rd,Dearborn Heights,MI,48127,42.32640312,-83.29413801,984
-83.33532951,42.43993166,1070000151,1070,Nursing Home,SKLD LIVONIA,29270 MORLOCK,LIVONIA,MI,48152,WAYNE,110,0,0,2967,29270 Morlock St,Livonia,MI,48152,42.43993166,-83.33532951,985
-82.90492034,42.45079251,1070000152,1070,Nursing Home,PROMEDICA SKILLED NSG & REHAB GROSSE POINTE WOODS,21401 MACK AVE,GROSSE POINTE WOODS,MI,48236,WAYNE,80,0,0,2045,21401 Mack Ave,Grosse Pointe Woods,MI,48236,42.45079251,-82.90492034,986
-85.58442,42.92123224,1070000153,1070,Nursing Home,SKLD BELTLINE,2320 E BELTLINE SE,GRAND RAPIDS,MI,49546,KENT,182,0,0,2297,2320 E Beltline Ave SE,Grand Rapids,MI,49546,42.92123224,-85.58442,987
-85.62758703,42.98430263,1070000154,1070,Nursing Home,SKLD LEONARD,1700 LEONARD ST N E,GRAND RAPIDS,MI,49505,KENT,69,0,0,1423,1700 Leonard St NE,Grand Rapids,MI,49505,42.98430263,-85.62758703,988
-85.04616652,42.98750982,1070000155,1070,Nursing Home,SKLD IONIA,814 E LINCOLN AVE,IONIA,MI,48846,IONIA,107,0,0,5889,814 E Lincoln Ave,Ionia,MI,48846,42.98750982,-85.04616652,989
-83.89773256,43.37695155,1070000156,1070,Nursing Home,AVISTA NURSING AND REHAB,2901 GALAXY DR,SAGINAW,MI,48601,SAGINAW,103,0,0,2947,2901 Galaxy Dr,Saginaw,MI,48601,43.37695155,-83.89773256,990
-83.32587537,42.39846533,1070000157,1070,Nursing Home,MAJESTIC CARE OF LIVONIA,28550 FIVE MILE RD,LIVONIA,MI,48154,WAYNE,142,0,0,2897,28550 5 Mile Rd,Livonia,MI,48154,42.39846533,-83.32587537,991
-83.44571055,42.37183382,1070000158,1070,Nursing Home,SKLD PLYMOUTH,105 HAGGERTY RD,PLYMOUTH,MI,48170,WAYNE,101,0,0,190,105 N Haggerty Rd,Plymouth,MI,48170,42.37183382,-83.44571055,992
-85.51557547,46.35288766,1070000159,1070,Nursing Home,HELEN NEWBERRY JOY HOSPITAL LTCU,502 W HARRIE ST,NEWBERRY,MI,49868,LUCE,39,0,0,4616,502 W Harrie St,Newberry,MI,49868,46.35288766,-85.51557547,993
-82.92134178,42.43464961,1070000160,1070,Nursing Home,THE ORCHARDS AT HARPER WOODS,19840 HARPER AVE,HARPER WOODS,MI,48225,WAYNE,151,0,0,1782,19840 Harper Ave,Harper Woods,MI,48225,42.43464961,-82.92134178,994
-82.92757231,42.48301322,1070000161,1070,Nursing Home,THE ORCHARDS AT ROSEVILLE,25375 KELLY RD,ROSEVILLE,MI,48066,MACOMB,169,0,0,2556,25375 Kelly Rd,Roseville,MI,48066,42.48301322,-82.92757231,995
-86.01141772,42.8103917,1070000162,1070,Nursing Home,HERITAGE NURSING AND REHABILITATION COMMUNITY,320 E CENTRAL AVE,ZEELAND,MI,49464,OTTAWA,39,0,0,3318,320 E Central Ave,Zeeland,MI,49464,42.8103917,-86.01141772,996
-83.73845487,43.01488474,1070000163,1070,Nursing Home,MISSION POINT NSG & PHY REHAB CTR OF FLINT,G 3201 BEECHER RD,FLINT,MI,48532,GENESEE,167,0,0,6355,3201 BEECHER RD,FLINT,MI,48532,43.01488474,-83.73845487,997
-86.25223939,43.26997075,1070000165,1070,Nursing Home,HILLCREST NURSING AND REHABILITATION COMMUNITY,695 MITZI ST,NORTH MUSKEGON,MI,49445,MUSKEGON,39,0,0,5465,695 Mitzi St,Muskegon,MI,49445,43.26997075,-86.25223939,998
-84.64365387,41.93465533,1070000166,1070,Nursing Home,HILLSDALE CO MEDICAL CARE FACI,140 W MECHANIC ST,HILLSDALE,MI,49242,HILLSDALE,170,0,0,947,140 Mechanic Rd,Hillsdale,MI,49242,41.93465533,-84.64365387,999
-84.6318801,41.91203236,1070000167,1070,Nursing Home,HILLSDALE HOSPITAL MCGUIRE AND MACRITCHIE LTCU,168 SOUTH HOWELL ST,HILLSDALE,MI,49242,HILLSDALE,38,0,0,1397,168 S Howell St,Hillsdale,MI,49242,41.91203236,-84.6318801,1000
-84.58649445,44.5037117,1070000168,1070,Nursing Home,MISSION POINT NSG & PHY REHAB CTR OF ROSCOMMON,1290 E MICHIGAN HWY,ROSCOMMON,MI,48653,ROSCOMMON,39,0,0,15830,1290 E Michigan Hwy,Roscommon,MI,48653,44.5037117,-84.58649445,1001
-83.12383982,42.47371676,1070000169,1070,Nursing Home,OAKRIDGE MANOR NURSING & REHAB CENTER LLC,3161 HILTON RD,FERNDALE,MI,48220,OAKLAND,64,0,0,3277,3161 Hilton Rd,Ferndale,MI,48220,42.47371676,-83.12383982,1002
-85.60377705,42.88381545,1070000171,1070,Nursing Home,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,2589 44TH ST SE,GRAND RAPIDS,MI,49512,KENT,58,0,0,2603,2589 44th St SE,Grand Rapids,MI,49512,42.88381545,-85.60377705,1003
-85.59066148,42.92408424,1070000172,1070,Nursing Home,HOLLAND HOME - RAYBROOK MANOR,2121 RAYBROOK SE,GRAND RAPIDS,MI,49546,KENT,101,0,0,2025,2121 Raybrook St SE,Grand Rapids,MI,49546,42.92408424,-85.59066148,1004
-83.41782051,42.30943745,1070000175,1070,Nursing Home,CHERRY HILL FOR NURSING AND REHABILITATION,38410 CHERRY HILL RD,WESTLAND,MI,48185,WAYNE,127,0,0,3868,38410 Cherry Hill Rd,Westland,MI,48185,42.30943745,-83.41782051,1005
-88.59988309,47.12667569,1070000176,1070,Nursing Home,CANAL VIEW - HOUGHTON COUNTY,1100 QUINCY ST,HANCOCK,MI,49930,HOUGHTON,197,0,0,303,1100 W Quincy St,Hancock,MI,49930,47.12667569,-88.59988309,1006
-83.95746937,43.4438397,1070000177,1070,Nursing Home,HOYT NURSING & REHAB CENTRE,1202 WEISS ST,SAGINAW,MI,48602,SAGINAW,128,0,0,569,1202 Weiss St,Saginaw,MI,48602,43.4438397,-83.95746937,1007
-83.03798416,43.80187405,1070000178,1070,Nursing Home,HURON CO MED CARE FACILITY,1116 S VAN DYKE RD,BAD AXE,MI,48413,HURON,112,0,0,356,1116 S Van Dyke Rd,Bad Axe,MI,48413,43.80187405,-83.03798416,1008
-83.9679741,43.69892273,1070000179,1070,Nursing Home,HURON WOODS NURSING CENTER,1395 S HURON RD,KAWKAWLIN,MI,48631,BAY,60,0,0,940,1395 S Huron Rd,Kawkawlin,MI,48631,43.69892273,-83.9679741,1009
-84.41018951,42.69337831,1070000181,1070,Nursing Home,INGHAM COUNTY MEDICAL CARE FAC,3860 DOBIE RD,OKEMOS,MI,48864,INGHAM,236,0,0,3880,3860 Dobie Rd,Okemos,MI,48864,42.69337831,-84.41018951,1010
-86.10020299,42.79148903,1070000182,1070,Nursing Home,"INN AT FREEDOM VILLAGE, THE",145 COLUMBIA AVE,HOLLAND,MI,49423,OTTAWA,39,0,0,1061,145 Columbia Ave,Holland,MI,49423,42.79148903,-86.10020299,1011
-83.59656057,42.92965331,1070000183,1070,Nursing Home,MEDILODGE OF GRAND BLANC,11941 BELSAY RD,GRAND BLANC,MI,48439,GENESEE,146,0,0,538,11941 Belsay Rd,Grand Blanc,MI,48439,42.92965331,-83.59656057,1012
-83.53115836,44.27172871,1070000184,1070,Nursing Home,IOSCO CO MEDICAL CARE FACILITY,1201 HARRIS AVE,TAWAS CITY,MI,48763,IOSCO,78,0,0,565,1201 Harris Ave,Tawas City,MI,48763,44.27172871,-83.53115836,1013
-88.37700926,46.09384999,1070000185,1070,Nursing Home,IRON CO MEDICAL CARE FACILITY,1523 U S HIGHWAY 2,CRYSTAL FALLS,MI,49920,IRON,200,0,0,1181,1523 Us Highway 2,Crystal Falls,MI,49920,46.09384999,-88.37700926,1014
-88.62713636,46.0901658,1070000186,1070,Nursing Home,IRON RIVER CARE CENTER,330 LINCOLN AVE,IRON RIVER,MI,49935,IRON,69,0,0,3455,330 Lincoln Ave,Iron River,MI,49935,46.0901658,-88.62713636,1015
-84.76192189,43.60030753,1070000187,1070,Nursing Home,ISABELLA CO MEDICAL CARE FACIL,1222 NORTH DR,MOUNT PLEASANT,MI,48858,ISABELLA,100,0,0,628,1222 North Dr,Mount Pleasant,MI,48858,43.60030753,-84.76192189,1016
-84.41321441,42.25358797,1070000188,1070,Nursing Home,JACKSON COUNTY MEDICAL CARE FACILITY,524 LANSING AVE,JACKSON,MI,49201,JACKSON,194,0,0,4760,524 Lansing Ave,Jackson,MI,49201,42.25358797,-84.41321441,1017
-83.30815707,44.6342427,1070000189,1070,Nursing Home,JAMIESON NURSING HOME,"790 S US HWY 23, BOX 369",HARRISVILLE,MI,48740,ALCONA,39,0,0,5800,"790 S US HWY 23, BOX 369",HARRISVILLE,MI,48740,44.6342427,-83.30815707,1018
-86.56601115,41.9385108,1070000190,1070,Nursing Home,WEST WOODS OF BRIDGMAN,9935 RED ARROW HWY,BRIDGMAN,MI,49106,BERRIEN,92,0,0,6340,9935 Red Arrow Hwy,Bridgman,MI,49106,41.9385108,-86.56601115,1019
-85.64909363,42.31623077,1070000192,1070,Nursing Home,MEDILODGE OF WESTWOOD,2575 N DRAKE RD,KALAMAZOO,MI,49006,KALAMAZOO,97,0,0,31625,2575 N Drake Rd,Kalamazoo,MI,49006,42.31623077,-85.64909363,1020
-85.18377612,44.73072516,1070000193,1070,Nursing Home,KALKASKA MEMORIAL HEALTH CENTER,419 S CORAL ST,KALKASKA,MI,49646,KALKASKA,104,0,0,4156,419 S Coral St,Kalkaska,MI,49646,44.73072516,-85.18377612,1021
-85.27896612,43.44117372,1070000194,1070,Nursing Home,SPECTRUM HEALTH REHAB & NSG CTRS-KELSEY HOSPITAL,418 WASHINGTON AVE,LAKEVIEW,MI,48850,MONTCALM,31,0,0,4147,418 Washington St,Lakeview,MI,48850,43.44117372,-85.27896612,1022
-85.63960008,42.97476542,1070000195,1070,Nursing Home,SPECTRUM HEALTH REHAB & NURSING CENTER-FULLER AVE,750 FULLER AVE NE,GRAND RAPIDS,MI,49503,KENT,250,0,0,5704,750 Fuller Ave NE,Grand Rapids,MI,49503,42.97476542,-85.63960008,1023
-84.75336634,44.29307461,1070000196,1070,Nursing Home,KING NURSING & REHABILITATION COMMUNITY,2280 TOWER HILL RD,HOUGHTON LAKE,MI,48629,ROSCOMMON,61,0,0,2237,2280 Tower Hill Rd,Houghton Lake,MI,48629,44.29307461,-84.75336634,1024
-83.73480802,43.01901088,1070000197,1070,Nursing Home,KITH HAVEN,G 1069 BALLENGER HWY,FLINT,MI,48504,GENESEE,159,0,0,6352,1069 BALLENGER HWY,FLINT,MI,48504,43.01901088,-83.73480802,1025
-83.26065563,42.47535818,1070000198,1070,Nursing Home,LAHSER HILLS CARE CENTRE,25300 LAHSER RD,SOUTHFIELD,MI,48034,OAKLAND,143,0,0,2551,25300 Lahser Rd,Southfield,MI,48033,42.47535818,-83.26065563,1026
-83.23300471,42.78420586,1070000199,1070,Nursing Home,LAKE ORION NURSING CENTER,585 EAST FLINT STREET,LAKE ORION,MI,48362,OAKLAND,120,0,0,5025,585 E Flint St,Lake Orion,MI,48362,42.78420586,-83.23300471,1027
-86.49501535,42.03829899,1070000200,1070,Nursing Home,PINE RIDGE - A REHABILITATION AND NURSING CENTER,4368 CLEVELAND AVE,STEVENSVILLE,MI,49127,BERRIEN,111,0,0,4279,4368 Cleveland Ave,Stevensville,MI,49127,42.03829899,-86.49501535,1028
-82.87126089,42.57361905,1070000202,1070,Nursing Home,"LAKEPOINTE SENIOR CARE AND REHAB CENTER, L L C",37700 HARPER AVENUE,CLINTON TOWNSHIP,MI,48036,MACOMB,134,0,0,3825,37700 Harper Ave,Clinton Township,MI,48036,42.57361905,-82.87126089,1029
-85.77912833,42.23875936,1070000203,1070,Nursing Home,BRONSON COMMONS,23332 RED ARROW HIGHWAY,MATTAWAN,MI,49071,VAN BUREN,100,0,0,2313,23332 Red Arrow Hwy,Mattawan,MI,49071,42.23875936,-85.77912833,1030
-85.40347978,44.23761714,1070000204,1070,Nursing Home,SAMARITAS SENIOR LIVING CADILLAC,460 PEARL ST,CADILLAC,MI,49601,WEXFORD,131,0,0,4405,460 Pearl St,Cadillac,MI,49601,44.23761714,-85.40347978,1031
-83.52194824,44.27483084,1070000205,1070,Nursing Home,LAKEVIEW MANOR HEALTHCARE CENTER,408 N FIFTH AVE,TAWAS CITY,MI,48763,IOSCO,60,0,0,4060,408 N 5th Ave,Tawas City,MI,48763,44.27483084,-83.52194824,1032
-83.33372498,43.06435013,1070000206,1070,Nursing Home,LAPEER COUNTY MEDICAL CARE FAC,1455 SUNCREST DR,LAPEER,MI,48446,LAPEER,202,0,0,7935,1455 Suncrest Dr,Lapeer,MI,48446,43.06435013,-83.33372498,1033
-83.32161713,43.06296158,1070000207,1070,Nursing Home,MCLAREN LAPEER REGION,1375 N MAIN ST,LAPEER,MI,48446,LAPEER,19,0,0,15844,1375 N Main St,Lapeer,MI,48446,43.06296158,-83.32161713,1034
-85.229721,42.35249673,1070000208,1070,Nursing Home,LAURELS OF BEDFORD (THE),270 N BEDFORD RD,BATTLE CREEK,MI,49017,CALHOUN,123,0,0,2736,270 Bedford Rd N,Battle Creek,MI,49037,42.35249673,-85.229721,1035
-84.98072906,41.94235957,1070000209,1070,Nursing Home,"LAURELS OF COLDWATER,THE",90 N MICHIGAN AVE,COLDWATER,MI,49036,BRANCH,169,0,0,6115,90 N Michigan Ave,Coldwater,MI,49036,41.94235957,-84.98072906,1036
-85.3494635,42.93262897,1070000210,1070,Nursing Home,LAURELS OF KENT (THE),350 N CENTER ST,LOWELL,MI,49331,KENT,153,0,0,3628,350 N Center St,Lowell,MI,49331,42.93262897,-85.3494635,1037
-85.63756912,42.67810843,1070000211,1070,Nursing Home,LAURELS OF SANDY CREEK (THE),425 E ELM ST,WAYLAND,MI,49348,ALLEGAN,99,0,0,4206,425 E Elm St,Wayland,MI,49348,42.67810843,-85.63756912,1038
-85.65380276,44.97100882,1070000213,1070,Nursing Home,MEDILODGE OF LEELANAU,124 W 4TH STREET,SUTTONS BAY,MI,49682,LEELANAU,72,0,0,668,124 W Fourth St,Suttons Bay,MI,49682,44.97100882,-85.65380276,1039
-84.07946577,41.90109107,1070000214,1070,Nursing Home,LENAWEE MEDICAL CARE FACILITY,200 SAND CREEK HWY,ADRIAN,MI,49221,LENAWEE,125,0,0,1809,200 Sand Creek Hwy,Adrian,MI,49221,41.90109107,-84.07946577,1040
-85.64902724,42.44070314,1070000215,1070,Nursing Home,LIFE CARE CENTER OF PLAINWELL,320 BRIGHAM ST,PLAINWELL,MI,49080,ALLEGAN,119,0,0,3315,320 Brigham St,Plainwell,MI,49080,42.44070314,-85.64902724,1041
-83.35696569,42.6730447,1070000216,1070,Nursing Home,LOURDES REHABILITATION AND HEALTHCARE CENTER,2300 WATKINS LAKE RD,WATERFORD,MI,48328,OAKLAND,100,0,0,2264,2300 Watkins Lake Rd,Waterford,MI,48328,42.6730447,-83.35696569,1042
-83.00779342,42.35641736,1070000217,1070,Nursing Home,"BOULEVARD MANOR, LLC",464 E GRAND BLVD,DETROIT,MI,48207,WAYNE,87,0,0,4422,464 E Grand Blvd,Detroit,MI,48207,42.35641736,-83.00779342,1043
-85.61843492,42.90527487,1070000218,1070,Nursing Home,SAMARITAS SENIOR LIVING GRAND RAPIDS LODGE,1950 32ND ST S E,GRAND RAPIDS,MI,49508,KENT,125,0,0,1758,1950 32nd St SE,Grand Rapids,MI,49508,42.90527487,-85.61843492,1044
-83.98589325,43.43740463,1070000219,1070,Nursing Home,SAMARITAS SENIOR LIVING SAGINAW,3200 STATE ST,SAGINAW,MI,48602,SAGINAW,92,0,0,28068,3200 State St,Saginaw,MI,48602,43.43740463,-83.98589325,1045
-83.74720208,43.33570296,1070000220,1070,Nursing Home,WELLSPRING LUTHERAN SERVICES,725 W GENESEE,FRANKENMUTH,MI,48734,SAGINAW,112,0,0,5626,725 W Genesee St,Frankenmuth,MI,48734,43.33570296,-83.74720208,1046
-83.40599308,41.90685652,1070000221,1070,Nursing Home,WELLSPRING LUTHERAN  NURSING AND REHAB SERVICES,1236 S MONROE ST,MONROE,MI,48161,MONROE,122,0,0,661,1236 S Monroe St,Monroe,MI,48161,41.90685652,-83.40599308,1047
-84.04809743,41.91430328,1070000222,1070,Nursing Home,LYNWOOD MANOR HEALTHCARE CENTER,730 KIMOLE LN,ADRIAN,MI,49221,LENAWEE,84,0,0,5639,730 Kimole Ln,Adrian,MI,49221,41.91430328,-84.04809743,1048
-84.70645572,45.85312972,1070000223,1070,Nursing Home,MACKINAC STRAITS LONG TERM CARE UNIT,1140 NORTH STATE STREET,SAINT IGNACE,MI,49781,MACKINAC,48,0,0,420,1140 N State St,Saint Ignace,MI,49781,45.85312972,-84.70645572,1049
-83.17932458,42.40230441,1070000224,1070,Nursing Home,SHEFFIELD MANOR NURSING & REHAB CENTER,15311 SCHAEFER RD,DETROIT,MI,48227,WAYNE,106,0,0,1196,15311 Schaefer Hwy,Detroit,MI,48227,42.40230441,-83.17932458,1050
-86.27236968,44.27239009,1070000225,1070,Nursing Home,MANISTEE COUNTY MEDICAL CARE FACILITY,1505 E PARKDALE AVENUE,MANISTEE,MI,49660,MANISTEE,96,0,0,1139,1505 E Parkdale Ave,Manistee,MI,49660,44.27239009,-86.27236968,1051
-84.98910061,41.9303828,1070000226,1070,Nursing Home,MAPLE LAWN MEDICAL CARE FACILI,50 SANDERSON LANE,COLDWATER,MI,49036,BRANCH,114,0,0,4583,50 Sanderson Ln,Coldwater,MI,49036,41.9303828,-84.98910061,1052
-84.47608185,43.18267059,1070000228,1070,Nursing Home,ASHLEY HEALTHCARE CENTER,103 WEST WALLACE STREET,ASHLEY,MI,48806,GRATIOT,63,0,0,31092,103 W Wallace St,Ashley,MI,48806,43.18267059,-84.47608185,1053
-85.88592519,44.85495029,1070000229,1070,Nursing Home,MAPLE VALLEY NURSING HOME,1086 W. BURDICKVILLE ROAD,MAPLE CITY,MI,49664,LEELANAU,25,0,0,257,1086 W Burdickville Rd,Maple City,MI,49664,44.85495029,-85.88592519,1054
-86.24083419,44.63910696,1070000230,1070,Nursing Home,MAPLES BENZIE CO MEDICAL CARE,210 MAPLE ST,FRANKFORT,MI,49635,BENZIE,78,0,0,1976,210 Maple Ave,Frankfort,MI,49635,44.63910696,-86.24083419,1055
-83.17889292,42.17310915,1070000231,1070,Nursing Home,BELLE FOUNTAIN NURSING & REHABILITATION CENTER,18591 QUARRY RD,RIVERVIEW,MI,48192,WAYNE,91,0,0,1647,18591 Quarry St,Riverview,MI,48193,42.17310915,-83.17889292,1056
-83.08096786,43.33398698,1070000232,1070,Nursing Home,MARLETTE COMM HOSP LTCU,2770 MAIN ST,MARLETTE,MI,48453,SANILAC,39,0,0,2813,2770 Main St,Marlette,MI,48453,43.33398698,-83.08096786,1057
-87.68199184,46.47280547,1070000233,1070,Nursing Home,MARQUETTE COUNTY MEDICAL CARE FACILITY,200 W SAGINAW ST,ISHPEMING,MI,49849,MARQUETTE,140,0,0,1814,200 Saginaw St,Ishpeming,MI,49849,46.47280547,-87.68199184,1058
-84.95810043,42.2813428,1070000234,1070,Nursing Home,MARSHALL NURSING AND REHABILITATION COMMUNITY,575 N MADISON ST,MARSHALL,MI,49068,CALHOUN,60,0,0,4992,575 N Madison St,Marshall,MI,49068,42.2813428,-84.95810043,1059
-82.88700657,42.61577979,1070000235,1070,Nursing Home,MARTHA T BERRY MCF,43533 ELIZABETH RD,MOUNT CLEMENS,MI,48043,MACOMB,217,0,0,4273,43533 Elizabeth St,Mount Clemens,MI,48043,42.61577979,-82.88700657,1060
-83.64683652,42.45941645,1070000236,1070,Nursing Home,"SOUTH LYON SENIOR CARE AND REHAB CENTER, L L C",700 REYNOLD SWEET PARKWAY,SOUTH LYON,MI,48178,OAKLAND,74,0,0,5488,700 Reynold Sweet Pkwy,South Lyon,MI,48178,42.45941645,-83.64683652,1061
-83.99440334,43.44504602,1070000237,1070,Nursing Home,"SAGINAW SENIOR CARE AND REHAB CENTER, L L C",4322 MACKINAW ROAD,SAGINAW,MI,48603,SAGINAW,71,0,0,4255,4322 Mackinaw Rd,Saginaw,MI,48603,43.44504602,-83.99440334,1062
-84.55322601,42.6546901,1070000238,1070,Nursing Home,"HOLT SENIOR CARE AND REHAB CENTER, L L C",5091 WILLOUGHBY ROAD,HOLT,MI,48842,INGHAM,101,0,0,4668,5091 Willoughby Rd,Holt,MI,48842,42.6546901,-84.55322601,1063
-86.26542556,42.39347161,1070000239,1070,Nursing Home,SOUTH HAVEN NURSING AND REHABILITATION COMMUNITY,850 PHILLIPS,SOUTH HAVEN,MI,49090,VAN BUREN,70,0,0,6009,850 Phillips St,South Haven,MI,49090,42.39347161,-86.26542556,1064
-83.40999036,42.54163651,1070000240,1070,Nursing Home,PROMEDICA SKILLED NSG & REHAB DANTO FAMILY,6800 WEST MAPLE,WEST BLOOMFIELD,MI,48322,OAKLAND,155,0,0,5429,6800 W Maple Rd,West Bloomfield,MI,48322,42.54163651,-83.40999036,1065
-82.43713777,42.95820138,1070000241,1070,Nursing Home,MARWOOD MANOR NURSING HOME,1300 BEARD ST,PORT HURON,MI,48060,SAINT CLAIR,240,0,0,772,1300 Beard St,Port Huron,MI,48060,42.95820138,-82.43713777,1066
-83.33479198,42.40006974,1070000242,1070,Nursing Home,MARYCREST MANOR,15475 MIDDLEBELT RD,LIVONIA,MI,48154,WAYNE,98,0,0,1216,15475 Middlebelt Rd,Livonia,MI,48154,42.40006974,-83.33479198,1067
-83.40893016,42.3963307,1070000243,1070,Nursing Home,MARYWOOD NURSING CARE CENTER,36975 W FIVE MILE RD,LIVONIA,MI,48154,WAYNE,103,0,0,3778,36975 5 Mile Rd,Livonia,MI,48154,42.3963307,-83.40893016,1068
-87.71863384,46.47901085,1070000244,1070,Nursing Home,MISSION POINT NSG & PHY REHAB CTR OF ISHPEMING,435 STONEVILLE RD,ISHPEMING,MI,49849,MARQUETTE,63,0,0,4271,435 Stoneville Rd,Ishpeming,MI,49849,46.47901085,-87.71863384,1069
-86.21406677,43.20508336,1070000245,1070,Nursing Home,SANCTUARY AT MCAULEY,1380 E SHERMAN BLVD,MUSKEGON,MI,49444,MUSKEGON,98,0,0,926,1380 E Sherman Blvd,Muskegon,MI,49444,43.20508336,-86.21406677,1070
-85.21224587,45.01865824,1070000246,1070,Nursing Home,MEADOW BROOK MEDICAL CARE FACILITY,4543 SOUTH M-88 HIGHWAY,BELLAIRE,MI,49615,ANTRIM,133,0,0,4385,4543 S M 88 Hwy,Bellaire,MI,49615,45.01865824,-85.21224587,1071
